# tStepInit totalTime sampleInterval to2PN absTol relTol
100	3.15576e+10	2.592e+06	1	0.001	1e-09
# t[s]	r[km]	v[km/s]	dt[s]	E_newt	L_newt
1.2441600000e+08	2.4055451591e+06	3.4533307092e+02	3.5071358875e+02	-9.6376922919e+04	6.7300217396e+08	-2.2688786670e+06	7.9927286131e+05
1.2700800000e+08	2.5439150543e+06	3.1981890170e+02	3.8771064232e+02	-9.6376854513e+04	6.7300255979e+08	-2.4629045979e+06	6.3687105861e+05
1.2960000000e+08	2.6663724478e+06	2.9788276448e+02	4.2678836673e+02	-9.6376807880e+04	6.7300290088e+08	-2.6256014998e+06	4.6449843331e+05
1.3219200000e+08	2.7737101611e+06	2.7900021881e+02	3.8523175955e+02	-9.6376776525e+04	6.7300320717e+08	-2.7589960490e+06	2.8532237760e+05
1.3478400000e+08	2.8665957825e+06	2.6281770766e+02	4.8414061484e+02	-9.6376756393e+04	6.7300348563e+08	-2.8647845410e+06	1.0188676882e+05
1.3737600000e+08	2.9455805699e+06	2.4910313921e+02	5.2188709838e+02	-9.6376744661e+04	6.7300374123e+08	-2.9443913546e+06	-8.3692563414e+04
1.3996800000e+08	3.0111113225e+06	2.3771211545e+02	2.5867723048e+02	-9.6376739398e+04	6.7300397747e+08	-2.9990178646e+06	-2.6959830175e+05
1.4256000000e+08	3.0635408264e+06	2.2856333812e+02	4.3867859572e+02	-9.6376739510e+04	6.7300419703e+08	-3.0296808668e+06	-4.5422047565e+05
1.4515200000e+08	3.1031372474e+06	2.2161910463e+02	6.3940878973e+02	-9.6376744076e+04	6.7300440165e+08	-3.0372434028e+06	-6.3609220106e+05
1.4774400000e+08	3.1300902602e+06	2.1686930661e+02	6.8071626904e+02	-9.6376752387e+04	6.7300459258e+08	-3.0224385058e+06	-8.1383690978e+05
1.5033600000e+08	3.1445166266e+06	2.1431795708e+02	7.5119108796e+02	-9.6376764240e+04	6.7300477074e+08	-2.9858889377e+06	-9.8612984262e+05
1.5292800000e+08	3.1464632286e+06	2.1397310672e+02	8.1564656734e+02	-9.6376779332e+04	6.7300493641e+08	-2.9281228530e+06	-1.1516628875e+06
1.5552000000e+08	3.1359084871e+06	2.1584095416e+02	8.4379753114e+02	-9.6376797691e+04	6.7300508964e+08	-2.8495863513e+06	-1.3091140769e+06
1.5811200000e+08	3.1127619431e+06	2.1992502440e+02	8.2249877572e+02	-9.6376819551e+04	6.7300523011e+08	-2.7506545348e+06	-1.4571158308e+06
1.6070400000e+08	3.0768622530e+06	2.2623057257e+02	6.9193459611e+02	-9.6376845033e+04	6.7300535692e+08	-2.6316413802e+06	-1.5942223715e+06
1.6329600000e+08	3.0279735151e+06	2.3477371177e+02	6.2925911472e+02	-9.6376874867e+04	6.7300546908e+08	-2.4928098774e+06	-1.7188724569e+06
1.6588800000e+08	2.9657788709e+06	2.4559458523e+02	6.0317396611e+02	-9.6376909672e+04	6.7300556468e+08	-2.3343809475e+06	-1.8293468515e+06
1.6848000000e+08	2.8898731226e+06	2.5877364238e+02	5.4572897937e+02	-9.6376950885e+04	6.7300564135e+08	-2.1565481714e+06	-1.9237116856e+06
1.7107200000e+08	2.7997517579e+06	2.7445175695e+02	5.0686256198e+02	-9.6377000157e+04	6.7300569561e+08	-1.9594941463e+06	-1.9997481333e+06
1.7366400000e+08	2.6947991844e+06	2.9285541804e+02	4.7465725512e+02	-9.6377060012e+04	6.7300572257e+08	-1.7434197561e+06	-2.0548552743e+06
1.7625600000e+08	2.5742748231e+06	3.1433109063e+02	3.4836575821e+02	-9.6377134450e+04	6.7300571549e+08	-1.5085893572e+06	-2.0859168286e+06
1.7884800000e+08	2.4372974915e+06	3.3939588327e+02	3.8940141563e+02	-9.6377229777e+04	6.7300566476e+08	-1.2554042963e+06	-2.0891096465e+06
1.8144000000e+08	2.2828408656e+06	3.6881533919e+02	3.4254420872e+02	-9.6377355621e+04	6.7300555566e+08	-9.8454622317e+05	-2.0596191765e+06
1.8403200000e+08	2.1097505135e+06	4.0373069688e+02	3.0301038429e+02	-9.6377528952e+04	6.7300536627e+08	-6.9723962426e+05	-1.9912067034e+06
1.8662400000e+08	1.9168316924e+06	4.4587291613e+02	2.6426062891e+02	-9.6377779890e+04	6.7300506127e+08	-3.9577711098e+05	-1.8755277165e+06
1.8921600000e+08	1.7031427107e+06	4.9792539327e+02	2.2273104016e+02	-9.6378166461e+04	6.7300458195e+08	-8.4642738510e+04	-1.7010381241e+06
1.9180800000e+08	1.4689014151e+06	5.6409510786e+02	1.8211694247e+02	-9.6378808361e+04	6.7300382587e+08	2.2689876293e+05	-1.4512712768e+06
1.9440000000e+08	1.2183770264e+06	6.5058855516e+02	1.4811620906e+02	-9.6379967993e+04	6.7300261432e+08	5.1828831828e+05	-1.1026421892e+06
1.9699200000e+08	9.6945761681e+05	7.6251733480e+02	1.2772182337e+02	-9.6382168125e+04	6.7300070740e+08	7.4055421844e+05	-6.2564168686e+05
1.9958400000e+08	7.8143885828e+05	8.7618630766e+02	8.3119063086e+01	-9.6385453392e+04	6.7299843125e+08	7.8126107852e+05	-1.6667825745e+04
2.0217600000e+08	7.6819658483e+05	8.8558372179e+02	7.4765646299e+01	-9.6385794895e+04	6.7299837816e+08	5.0188560177e+05	5.8158132336e+05
2.0476800000e+08	9.4157136351e+05	7.7740661247e+02	1.2260257486e+02	-9.6382577834e+04	6.7300089732e+08	-3.8474277364e+03	9.4156350284e+05
2.0736000000e+08	1.1883982326e+06	6.6242352245e+02	1.4173496675e+02	-9.6380236285e+04	6.7300322952e+08	-5.2719911845e+05	1.0650593640e+06
2.0995200000e+08	1.4413397563e+06	5.7268979595e+02	1.6776293426e+02	-9.6379013564e+04	6.7300484418e+08	-9.9083536649e+05	1.0467595568e+06
